"id","region_id","name","latitude","longitude","order_num","show_at_zoom","show_on_main_map","show_on_voyage_map"
"10205","10200","Ilho do Fayal","38.566670000000002","-28.699999999999999","60121","0","f","t"
"10115","10100","Canary Islands","28.151076","-15.760399","60124","0","t","t"
"10116","10100","Tenerife","28.546032","-16.171644000000001","60125","0","t","t"
"10101","10100","Alicante","0","0","10101","0","f","f"
"10102","10100","Barcelona","41.383333","2.1833330000000002","10102","0","t","t"
"10103","10100","Bilbao","43.25","-2.9666670000000002","10103","0","t","t"
"10104","10100","Cadiz","36.533611000000001","-6.2994440000000003","10104","0","t","t"
"10105","10100","Figuera","0","0","10105","0","f","f"
"10106","10100","Gibraltar","36.133333299999997","-5.3499999999999996","10106","0","f","t"
"10107","10100","La Coruña","43.366667","-8.3833330000000004","10107","0","t","t"
"10110","10100","Santander","43.464722000000002","-3.8044440000000002","10110","0","t","t"
"10111","10100","Seville","37.377222000000003","-5.9869440000000003","10111","0","t","t"
"10112","10100","San Lucar","36.783332999999999","-6.3499999999999996","10112","0","t","t"
"10202","10200","Lagos","37.100000000000001","-8.6666670000000003","10202","0","f","t"
"10203","10200","Lisbon","38.716667000000001","-9.1333330000000004","10203","0","t","t"
"10204","10200","Oporto","41.149999999999999","-8.6166669999999996","10204","0","t","t"
"10299","10200","Portugal, port unspecified","38.716667000000001","-9.1333330000000004","10299","0","f","t"
"10399","10300","Great Britain, port unspecified","51.5","-0.11666700000000001","10399","0","f","t"
"10401","10400","Barmouth","0","0","10401","0","f","f"
"10402","10400","Bideford","0","0","10402","0","f","f"
"10403","10400","Birkenhead","0","0","10403","0","f","f"
"10404","10400","Bristol","51.450000000000003","-2.5833330000000001","10404","0","t","t"
"10405","10400","Brixham","0","0","10405","0","f","f"
"10406","10400","Broadstairs","51.366667","1.45","10406","0","t","f"
"10407","10400","Cawsand","0","0","10407","0","f","f"
"10408","10400","Chepstow","0","0","10408","0","f","f"
"10409","10400","Chester","53.200000000000003","-2.9166669999999999","10409","0","t","t"
"10410","10400","Colchester","51.883330000000001","0.90000000000000002","10410","0","f","t"
"10411","10400","Cowes","50.766666999999998","-1.3","10411","0","t","t"
"10412","10400","Dartmouth","50.350000000000001","-3.5833330000000001","10412","0","t","t"
"10413","10400","Deptford","0","0","10413","0","f","f"
"10414","10400","Dover","51.133333","1.3","10414","0","t","t"
"10415","10400","Exeter","50.700000000000003","-3.5333329999999998","10415","0","t","t"
"10416","10400","Folkstone","51.083333000000003","1.183333","10416","0","t","f"
"10417","10400","Frodsham","0","0","10417","0","f","f"
"10418","10400","Gainsborough","0","0","10418","0","f","f"
"10419","10400","Greenwich","0","0","10419","0","f","f"
"10420","10400","Guernsey","49.450000000000003","-2.5333329999999998","10420","0","t","t"
"10421","10400","Harwich","0","0","10421","0","f","f"
"10422","10400","Hull","53.716667000000001","-0.33333299999999999","10422","0","t","t"
"10423","10400","Ilfracombe","0","0","10423","0","f","f"
"10424","10400","Ipswich","52.083333000000003","1.1666669999999999","10424","0","t","f"
"10425","10400","Isle of Man","0","0","10425","0","f","f"
"10426","10400","Isle of Wight","0","0","10426","0","f","f"
"10427","10400","Jersey","0","0","10427","0","f","f"
"10428","10400","Kendal","54.316670000000002","-2.75","10428","0","f","t"
"10429","10400","King's Lynn","0","0","10429","0","f","f"
"10430","10400","Lancaster","54.066667000000002","-2.8333330000000001","10430","0","t","t"
"10431","10400","Lindale","0","0","10431","0","f","f"
"10432","10400","Liverpool","53.416666999999997","-3","10432","0","t","t"
"10433","10400","London","51.5","-0.11666700000000001","10433","0","t","t"
"10434","10400","Lyme","50.733333000000002","-2.9333330000000002","10434","0","t","t"
"10436","10400","Maryport","0","0","10436","0","f","f"
"10437","10400","Milford Haven","51.716667000000001","-5.0333329999999998","10437","0","t","t"
"10439","10400","Newcastle upon Tyne","54.988056","-1.6194440000000001","10439","0","t","t"
"10440","10400","Newnham","0","0","10440","0","f","f"
"10441","10400","North Shields","0","0","10441","0","f","f"
"10442","10400","Northam","0","0","10442","0","f","f"
"10443","10400","Norwich","0","0","10443","0","f","f"
"10444","10400","Padstowe","50.533332999999999","-4.9333330000000002","10444","0","t","t"
"10445","10400","Parkgate","54.716667000000001","-6.0999999999999996","10445","0","t","f"
"10446","10400","Piel of Foulney","0","0","10446","0","f","f"
"10447","10400","Plymouth","50.396388999999999","-4.138611","10447","0","t","t"
"10448","10400","Poole","50.716667000000001","-2","10448","0","t","t"
"10449","10400","Portsery","0","0","10449","0","f","f"
"10450","10400","Portsmouth","50.766666999999998","-1.0833330000000001","10450","0","t","t"
"10451","10400","Poulton","53.833333000000003","-2.983333","10451","0","t","t"
"10452","10400","Preston","53.766669999999998","-2.7200000000000002","10452","0","f","t"
"10453","10400","Ramsgate","0","0","10453","0","f","f"
"10454","10400","Ravenglass","0","0","10454","0","f","f"
"10455","10400","River Thames","51.426870000000001","0.40642","10455","0","t","f"
"10456","10400","Rochester","0","0","10456","0","f","f"
"10457","10400","Rotherhithe","0","0","10457","0","f","f"
"10458","10400","Rye","0","0","10458","0","f","f"
"10459","10400","Scarborough","0","0","10459","0","f","f"
"10460","10400","Sheerness","0","0","10460","0","f","f"
"10461","10400","Shields","0","0","10461","0","f","f"
"10463","10400","Sidmouth","0","0","10463","0","f","f"
"10464","10400","Southampton","50.899999999999999","-1.3999999999999999","10464","0","t","f"
"10466","10400","Stockton","54.583329999999997","-1.4199999999999999","10466","0","f","t"
"10467","10400","Stockwithe","0","0","10467","0","f","f"
"10468","10400","Sunderland","0","0","10468","0","f","f"
"10469","10400","Teignmouth","0","0","10469","0","f","f"
"10470","10400","Topsham","50.683329999999998","-3.4500000000000002","10470","0","f","t"
"10471","10400","Torbay","0","0","10471","0","f","f"
"10472","10400","Wales","52.357337000000001","-3.6843119999999998","10472","0","t","t"
"10473","10400","Whitby","54.486666999999997","-0.63055600000000001","10473","0","t","f"
"10474","10400","Whitehaven","54.549999999999997","-3.6000000000000001","10474","0","t","t"
"10476","10400","Workington","0","0","10476","0","f","f"
"10477","10400","Yarmouth","50.700000000000003","-1.5","10477","0","t","f"
"10478","10400","Youghal","0","0","10478","0","f","f"
"10479","10400","Conway","0","0","10479","0","f","f"
"10480","10400","Falmouth (Eng.)","50.155990000000003","-5.0710600000000001","10480","0","f","t"
"10499","10400","England, port unspecified","51.5","-0.11666700000000001","10499","0","f","t"
"10501","10500","Airth","0","0","10501","0","f","f"
"10502","10500","Borrowstounness","0","0","10502","0","f","f"
"10503","10500","Dundee","0","0","10503","0","f","f"
"10504","10500","Glasgow","55.833333000000003","-4.25","10504","0","t","t"
"10505","10500","Greenock","55.933332999999998","-4.75","10505","0","t","t"
"10506","10500","Leith","55.950000000000003","-3.1666669999999999","10506","0","t","t"
"10507","10500","Lough Neagh","0","0","10507","0","f","f"
"10508","10500","Montrose","56.700000000000003","-2.4500000000000002","10508","0","t","t"
"10509","10500","Ross","0","0","10509","0","f","f"
"10510","10500","Saltcoats","0","0","10510","0","f","f"
"10511","10500","Largo, Fifeshire","0","0","10511","0","f","f"
"10599","10500","Scotland, port unspecified","56.780360000000002","-4.0099999999999998","10599","0","f","t"
"10601","10600","Cork","51.898611000000002","-8.4958329999999993","10601","0","t","t"
"10602","10600","Dublin","52.574444","-7.5502779999999996","10602","0","t","t"
"10603","10600","Dungarvan","0","0","10603","0","f","f"
"10604","10600","Galway","53.271943999999998","-9.0488890000000008","10604","0","t","f"
"10605","10600","Kinsale","51.706440000000001","-8.5233100000000004","10605","0","f","t"
"10606","10600","Limerick","52.662219999999998","-8.6665200000000002","10606","0","f","t"
"10607","10600","Londonderry","0","0","10607","0","f","f"
"10608","10600","Ringsend","54.794722","-7.5913890000000004","10608","0","t","f"
"10609","10600","Strangford","0","0","10609","0","f","f"
"10610","10600","Waterford","52.258330000000001","-7.1100000000000003","10610","0","f","t"
"10611","10600","Wexford","0","0","10611","0","f","f"
"10699","10600","Ireland, port unspecified","0","0","10699","0","f","f"
"10702","10700","Bayonne","43.483333000000002","-1.483333","10702","0","t","t"
"10703","10700","Bordeaux","44.833333000000003","-0.56666700000000003","10703","0","t","t"
"10704","10700","Brest","48.399999999999999","-4.483333","10704","0","t","t"
"10705","10700","Calais","0","0","10705","0","f","f"
"10706","10700","Camaret","47.744199999999999","-2.6393200000000001","10706","0","f","t"
"10707","10700","Dieppe","49.933332999999998","1.0833330000000001","10707","0","t","t"
"10708","10700","Dinard","48.630549999999999","-2.0632000000000001","10708","0","f","t"
"10709","10700","Dunkerque","51.049999999999997","2.3666670000000001","10709","0","t","t"
"10710","10700","Honfleur","49.416666999999997","0.23333300000000001","10710","0","t","t"
"10711","10700","Ile de Batz","48.745460000000001","-4.0173699999999997","10711","0","f","t"
"10712","10700","La Rochelle","46.166666999999997","-1.1499999999999999","10712","0","t","t"
"10713","10700","Le Havre","49.5","0.13333300000000001","10713","0","t","t"
"10714","10700","Les Sables","47.062840000000001","-1.9823200000000001","10714","0","f","t"
"10715","10700","Lorient","47.75","-3.3666670000000001","10715","0","t","t"
"10717","10700","Mediterranean coast (France)","43.299999999999997","5.4000000000000004","10717","0","f","t"
"10718","10700","Mindin","47.266666999999998","-2.1666669999999999","10718","0","t","t"
"10719","10700","Morlaix","48.583333000000003","-3.8333330000000001","10719","0","t","t"
"10720","10700","Nantes","47.216667000000001","-1.55","10720","0","t","t"
"10721","10700","Paimboeuf","47.283332999999999","-2.0333329999999998","10721","0","t","f"
"10722","10700","Port Louis","47.708379999999998","-3.3558699999999999","10722","0","f","t"
"10723","10700","Quimper","0","0","10723","0","f","f"
"10724","10700","Rochefort","45.933332999999998","-0.98333300000000001","10724","0","t","t"
"10725","10700","Saint-Brieuc","48.516669999999998","-2.7799999999999998","10725","0","f","t"
"10726","10700","Saint-Malo","48.649999999999999","-2.016667","10726","0","t","t"
"10727","10700","Saint-Nazaire","47.274320000000003","-2.2136100000000001","10727","0","f","t"
"10728","10700","Saint-Tropez","0","0","10728","0","f","f"
"10729","10700","Sète","43.401760000000003","3.6966000000000001","10729","0","f","t"
"10730","10700","Vannes","47.666666999999997","-2.75","10730","0","t","t"
"10799","10700","France, port unspecified","47.216667000000001","-1.55","10799","0","f","t"
"10810","10800","Amsterdam","52.350000000000001","4.9166670000000003","10810","0","t","t"
"10821","10800","Enkhuizen","52.716670000000001","5.2800000000000002","10821","0","f","t"
"10822","10800","Hoorn ","0","0","10822","0","f","f"
"10828","10800","Zuider Zee","52.54562","5.2699999999999996","10828","0","f","t"
"10829","10800","Texel","53.149334000000003","4.8199139999999998","10829","0","t","t"
"10830","10800","Rotterdam","51.916666999999997","4.5","10830","0","t","t"
"10831","10800","Dordrecht","51.799999999999997","4.6699999999999999","10831","0","f","t"
"10832","10800","Maze","51.751399999999997","4.5986000000000002","10832","0","f","t"
"10833","10800","Moerdijk","51.702019999999997","4.62737","10833","0","f","t"
"10834","10800","Hellevoetsluis","51.833333000000003","4.1333330000000004","10834","0","t","t"
"10840","10800","Zeeland","51.496474999999997","3.7710910000000002","10840","0","t","t"
"10851","10800","Vlissingen","51.450000000000003","3.5833330000000001","10851","0","t","t"
"10860","10800","Groningen","53.216670000000001","6.5499999999999998","10860","0","f","t"
"10899","10800","Netherlands, port unspecified","53.149334000000003","4.8199139999999998","10899","0","f","t"
"10901","10900","Copenhagen","55.666666999999997","12.583333","10901","0","t","t"
"10902","10900","Husum","55.066670000000002","8.6799999999999997","10902","0","f","t"
"10999","10900","Denmark, port unspecified","0","0","10999","0","f","f"
"11001","11000","Pillau","54.65222","19.91","11001","0","f","t"
"11002","11000","Elbe","53.549999999999997","10","11002","0","f","t"
"11003","11000","Emden","53.366667","7.2166670000000002","11003","0","t","t"
"11004","11000","Hamburg","53.549999999999997","10","11004","0","t","t"
"11101","11100","Antwerp","51.216667000000001","4.4166670000000003","11101","0","t","t"
"11102","11100","Flanders","0","0","11102","0","f","f"
"11199","11100","Belgium, port unspecified","51.216667000000001","4.4166670000000003","11199","0","f","t"
"11201","11200","Tonsberg","59.285800000000002","10.42","11201","0","f","t"
"11202","11200","Bergen","0","0","11202","0","f","f"
"11301","11300","Gothenberg","57.716670000000001","11.970000000000001","11301","0","f","t"
"11399","11300","Sweden, port unspecified","0","0","11399","0","f","f"
"11401","11400","Genoa","0","0","11401","0","f","f"
"11402","11400","Naples","40.833333000000003","14.25","11402","0","t","f"
"11403","11400","Point Askaig","0","0","11403","0","f","f"
"11404","11400","Trieste","45.648609999999998","13.779999999999999","11404","0","f","t"
"11501","11500","Cronstadt","0","0","11501","0","f","f"
"11502","11500","Odessa","46.466667000000001","30.733329999999999","11502","0","f","t"
"11699","11600","Mediterranean, port unspecified","0","0","11699","0","f","f"
"20101","20100","Bristol (RI)","41.676900000000003","-71.2667","20101","0","t","t"
"20102","20100","Little Compton","0","0","20102","0","f","f"
"20103","20100","Newport","41.490000000000002","-71.313299999999998","20103","0","t","t"
"20104","20100","North Kingston","41.554009999999998","-71.467960000000005","20104","0","f","t"
"20105","20100","Providence","41.823900000000002","-71.413300000000007","20105","0","t","t"
"20106","20100","Tiverton","0","0","20106","0","f","f"
"20107","20100","Warren","41.7303","-71.283100000000005","20107","0","t","t"
"20201","20200","Bath","0","0","20201","0","f","f"
"20202","20200","Berwick","0","0","20202","0","f","f"
"20203","20200","Biddeford","0","0","20203","0","f","f"
"20204","20200","Calais","0","0","20204","0","f","f"
"20205","20200","Camden","0","0","20205","0","f","f"
"20207","20200","Freeport","0","0","20207","0","f","f"
"20208","20200","Portland","43.659170000000003","-70.256649999999993","20208","0","f","t"
"20209","20200","Prospect","0","0","20209","0","f","f"
"20210","20200","Richmond","0","0","20210","0","f","f"
"20211","20200","Robbinston","0","0","20211","0","f","f"
"20212","20200","Rockland","0","0","20212","0","f","f"
"20213","20200","Sheepscutt River","43.905093999999998","-69.688395999999997","20213","0","t","f"
"20214","20200","Wiscasset","0","0","20214","0","f","f"
"20301","20300","Piscataqua","43.100560000000002","-70.793329999999997","20301","0","t","t"
"20302","20300","Portsmouth (NH)","43.0717","-70.763099999999994","20302","0","t","t"
"20399","20300","New Hampshire, port unspecified","43.0717","-70.763099999999994","20399","0","f","t"
"20401","20400","Massachusetts Bay","41.774217","-70.505365999999995","20401","0","t","f"
"20402","20400","Amesbury","42.858330000000002","-70.93056","20402","0","t","f"
"20403","20400","Arundel","0","0","20403","0","f","f"
"20404","20400","Boston","42.361657000000001","-71.059466999999998","20404","0","t","t"
"20405","20400","Chatham","0","0","20405","0","f","f"
"20406","20400","Cohasset","0","0","20406","0","f","f"
"20407","20400","Dighton","41.813890000000001","-71.120829999999998","20407","0","t","f"
"20408","20400","Duxbury","42.041670000000003","-70.672780000000003","20408","0","t","f"
"20409","20400","Freetown (Mass.)","0","0","20409","0","f","f"
"20410","20400","Georgetown","0","0","20410","0","f","f"
"20411","20400","Hingham","0","0","20411","0","f","f"
"20412","20400","Kingston (Mass.)","0","0","20412","0","f","f"
"20413","20400","Marblehead","42.503169999999997","-70.856589999999997","20413","0","f","t"
"20414","20400","Marshfield","0","0","20414","0","f","f"
"20415","20400","New Bedford","41.637680000000003","-70.930819999999997","20415","0","f","t"
"20416","20400","Newbury","42.8125","-70.877799999999993","20416","0","t","t"
"20417","20400","Salem","42.519399999999997","-70.897199999999998","20417","0","t","t"
"20418","20400","Salisbury","0","0","20418","0","f","f"
"20419","20400","Salfatudas","0","0","20419","0","f","f"
"20420","20400","Scituate","0","0","20420","0","f","f"
"20421","20400","Swansea","41.748060000000002","-71.190280000000001","20421","0","t","f"
"20422","20400","Weymouth","0","0","20422","0","f","f"
"20423","20400","Charlestown","42.377800000000001","-71.060000000000002","20423","0","f","t"
"20499","20400","Massachusetts, port unspecified","42.361657000000001","-71.059466999999998","20499","0","f","t"
"20501","20500","Bridgeport","0","0","20501","0","f","f"
"20502","20500","Guildford","0","0","20502","0","f","f"
"20503","20500","Haddam","0","0","20503","0","f","f"
"20504","20500","New Haven","41.308100000000003","-72.930000000000007","20504","0","f","t"
"20505","20500","New London","41.355600000000003","-72.099999999999994","20505","0","t","t"
"20506","20500","Middletown","41.562690000000003","-72.649810000000002","20506","0","f","t"
"20507","20500","Hartford","0","0","20507","0","f","f"
"20599","20500","Connecticut, port unspecified","0","0","20599","0","f","f"
"20601","20600","Brookhaven","0","0","20601","0","f","f"
"20602","20600","Long Island","0","0","20602","0","f","f"
"20603","20600","Sag Harbor","0","0","20603","0","f","f"
"20799","20700","Delaware, port unspecified","0","0","20799","0","f","f"
"20801","20800","Delaware River","39.420278000000003","-75.519722000000002","20801","0","f","t"
"20802","20800","Eastern New Jersey","39.362760000000002","-74.426429999999996","20802","0","f","t"
"20803","20800","Milwell","0","0","20803","0","f","f"
"20804","20800","Perth Amboy","40.506450000000001","-74.265770000000003","20804","0","f","t"
"20805","20800","Wharton","0","0","20805","0","f","f"
"20899","20800","New Jersey, port unspecified","0","0","20899","0","f","f"
"20901","20900","Marcus Hook","0","0","20901","0","f","f"
"20902","20900","Philadelphia","39.952199999999998","-75.164199999999994","20902","0","t","t"
"20999","20900","Pennsylvania, port unspecified","0","0","20999","0","f","f"
"21001","21000","Annapolis","38.949894","-76.485242999999997","21001","0","t","t"
"21002","21000","Baltimore","39.290300000000002","-76.612499999999997","21002","0","t","t"
"21003","21000","North Potomac","38.852156999999998","-77.027213000000003","21003","0","t","t"
"21005","21000","Pamunkey","37.669170000000001","-77.204440000000005","21005","0","t","f"
"21006","21000","Patuxent","38.308968","-76.451227000000003","21006","0","t","t"
"21007","21000","Talbot County","0","0","21007","0","f","f"
"21008","21000","Wye River","38.858249999999998","-76.180000000000007","21008","0","f","t"
"21099","21000","Maryland, port unspecified","38.308968","-76.451227000000003","21099","0","f","t"
"21101","21100","Elizabeth River","36.934691000000001","-76.356374000000002","21101","0","t","f"
"21102","21100","Hampton","37.029699999999998","-76.345600000000005","21102","0","t","t"
"21103","21100","Lower James River","36.950020000000002","-76.382921999999994","21103","0","t","t"
"21104","21100","Norfolk","36.932949999999998","-76.193248999999994","21104","0","t","t"
"21105","21100","Northampton County","0","0","21105","0","f","f"
"21106","21100","Potomac river","37.918729999999996","-76.269999999999996","21106","0","f","t"
"21107","21100","Rappahannock","37.598258000000001","-76.388132999999996","21107","0","t","t"
"21108","21100","South Potomac","38.103943999999998","-76.520773000000005","21108","0","t","t"
"21109","21100","Upper James River","37.518397999999998","-77.427419","21109","0","t","t"
"21110","21100","Williamsburg","0","0","21110","0","f","f"
"21111","21100","York River","37.226795000000003","-76.453762999999995","21111","0","t","t"
"21112","21100","Vatt (location undetermined)","0","0","21112","0","f","f"
"21199","21100","Virginia, port unspecified","37.226795000000003","-76.453762999999995","21199","0","f","t"
"21201","21200","Bertie County","0","0","21201","0","f","f"
"21202","21200","Chowan river","36.242851000000002","-76.706179000000006","21202","0","t","f"
"21204","21200","Hyde County","0","0","21204","0","f","f"
"21205","21200","Roanoke","35.883685","-75.649503999999993","21205","0","t","t"
"21299","21200","North Carolina, port unspecified","35.883685","-75.649503999999993","21299","0","f","t"
"21301","21300","Beaufort","32.43139","-80.670000000000002","21301","0","t","t"
"21302","21300","Charleston","32.780960999999998","-79.935535000000002","21302","0","t","t"
"21401","21400","Savannah","32.083300000000001","-81.099999999999994","21401","0","t","t"
"21402","21400","Sunbury","0","0","21402","0","f","f"
"21499","21400","Georgia, port unspecified","32.083300000000001","-81.099999999999994","21499","0","f","t"
"21501","21500","St. Augustine","29.894400000000001","-81.314700000000002","21501","0","t","t"
"21502","21500","Pensacola","30.558122999999998","-87.181495999999996","21502","0","t","t"
"21503","21500","Amelia Island","30.687000000000001","-81.441999999999993","21503","0","t","t"
"21599","21500","Florida, port unspecified","29.894400000000001","-81.314700000000002","21599","0","f","t"
"21601","21600","New Orleans","29.954440000000002","-90.075000000000003","21601","0","t","t"
"21602","21600","La Balise","29.122199999999999","-89.107200000000006","21602","0","t","t"
"21603","21600","Louisiana","29.52468","-92.670000000000002","21603","0","f","t"
"21604","21600","Biloxi","30.391952","-88.949931000000007","21604","0","t","t"
"21605","21600","Mississippi","30.305009999999999","-89.280000000000001","21605","0","f","t"
"21606","21600","Mobile","30.694444000000001","-88.043056000000007","21606","0","f","t"
"21701","21700","Quebec","46.799999999999997","-71.25","21701","0","t","f"
"21702","21700","New Brunswick","46.775564000000003","-65.217796000000007","21702","0","t","f"
"21703","21700","St. John","0","0","21703","0","f","f"
"21704","21700","Newfoundland","48.343640999999998","-57.424574","21704","0","t","f"
"21705","21700","Nova Scotia","44.877366000000002","-63.873730999999999","21705","0","t","f"
"21706","21700","Halifax","44.649999999999999","-63.600000000000001","21706","0","t","f"
"21707","21700","Mahone Bay","44.566420000000001","-64.307584000000006","21707","0","t","f"
"21901","21900","Newport and Boston","0","0","21901","0","f","f"
"21902","21900","Newport and Salem","0","0","21902","0","f","f"
"21903","21900","New England","44.12283","-69.170000000000002","21903","0","f","t"
"31102","31100","Isabela","18.449999999999999","-71.25","31102","0","f","t"
"31103","31100","Monte Christi","19.866667","-71.650000000000006","31103","0","t","t"
"31104","31100","Samana","19.216670000000001","-69.319999999999993","31104","0","f","t"
"31201","31200","San Juan","18.466329999999999","-66.105720000000005","31201","0","f","t"
"31301","31300","Bahia Honda","22.903611000000001","-83.159166999999997","31301","0","t","t"
"31302","31300","Banes","20.962499999999999","-75.718610999999996","31302","0","t","t"
"31303","31300","Cabanas","22.975833000000002","-82.921943999999996","31303","0","t","t"
"31304","31300","Caibarien","22.52056","-79.466939999999994","31304","0","f","t"
"31305","31300","Canasí","23.112500000000001","-81.781389000000004","31305","0","t","t"
"31306","31300","Cardenas","23.037500000000001","-81.204722000000004","31306","0","t","t"
"31307","31300","Cienfuegos","22.146111000000001","-80.435556000000005","31307","0","t","t"
"31309","31300","Cuba, west coast","22.919450000000001","-83.380272000000005","31309","0","t","t"
"31310","31300","Estuary of River Guane","22.200555999999999","-84.083888999999999","31310","0","f","t"
"31311","31300","Guanimar","22.688333","-82.653610999999998","31311","0","t","t"
"31312","31300","Havana","23.131944000000001","-82.364166999999995","31312","0","t","t"
"31313","31300","Isla de Pinas","21.683306999999999","-82.824048000000005","31313","0","t","t"
"31314","31300","Magari, Manzanillo","20.343333000000001","-77.116667000000007","31314","0","t","t"
"31315","31300","Mariel","22.987500000000001","-82.753611000000006","31315","0","t","t"
"31316","31300","Matanzas","23.041111000000001","-81.577500000000001","31316","0","t","t"
"31317","31300","Matanzas province, north","23.041111000000001","-81.577500000000001","31317","0","f","t"
"31318","31300","Matanzas province, south","23.041111000000001","-81.577500000000001","31318","0","f","t"
"31319","31300","Nuevitas","21.545280000000002","-77.264439999999993","31319","0","f","t"
"31320","31300","Puerto Padre","21.195","-76.602778000000001","31320","0","t","t"
"31321","31300","Sagua","22.806667000000001","-80.075556000000006","31321","0","t","t"
"31322","31300","San Juan de los Remedios","22.494721999999999","-79.545833000000002","31322","0","t","t"
"31323","31300","Santiago de Cuba","20.024722000000001","-75.821944000000002","31323","0","t","t"
"31324","31300","Trinidad de Cuba","21.801943999999999","-79.984166999999999","31324","0","t","t"
"32110","32100","Curaçao","12.1","-68.916667000000004","32110","0","t","t"
"32120","32100","Aruba","12.51667","-70.033330000000007","32120","0","f","t"
"32140","32100","St. Maarten","18.100000000000001","-63.033332999999999","32140","0","t","t"
"32141","32100","Cul de Sac (St. Maarten)","18.100000000000001","-63.030000000000001","32141","0","f","t"
"32150","32100","St. Eustatius","17.466667000000001","-62.983333000000002","32150","0","t","t"
"32199","32100","Dutch Caribbean, colony unspecified","12.1","-68.916667000000004","32199","0","f","t"
"32201","32200","Guiana","5.9585939999999997","-55.675989999999999","32201","0","f","t"
"32202","32200","Nova Zeelandia (Wild Coast)","5.9585939999999997","-55.675989999999999","32202","0","f","t"
"32230","32200","Essequibo","7.0439590000000001","-58.354792000000003","32230","0","t","t"
"32241","32200","Paramaribo","5.8333329999999997","-55.166666999999997","32241","0","t","t"
"32299","32200","Dutch Guianas, colony unspecified","5.9585939999999997","-55.675989999999999","32299","0","f","t"
"32399","32300","Other Dutch Americas, colony unspecified","0","0","32399","0","f","f"
"33399","33300","Anguilla, port unspecified","18.216670000000001","-63.049999999999997","33399","0","f","t"
"33499","33400","Antigua, port unspecified","17.116669999999999","-61.850000000000001","33499","0","f","t"
"33699","33600","Nevis, port unspecified","17.199999999999999","-62.583333000000003","33699","0","f","t"
"34201","34200","Kings Harbour","13.1","-59.619999999999997","34201","0","f","t"
"34601","34600","Zion Hill","11.233333","-60.616667","34601","0","t","t"
"34699","34600","Tobago, port unspecified","11.25","-60.666670000000003","34699","0","f","t"
"35101","35100","Annotta Bay","18.266670000000001","-76.766670000000005","35101","0","f","t"
"35102","35100","Antonia","18.183333000000001","-76.466667000000001","35102","0","t","t"
"35103","35100","Black River","18.016667000000002","-77.849999999999994","35103","0","t","t"
"35104","35100","Falmouth (Jam.)","18.5","-77.650000000000006","35104","0","t","t"
"35105","35100","Lucea","18.449999999999999","-78.166667000000004","35105","0","t","t"
"35106","35100","Martha Brae","18.466667000000001","-77.650000000000006","35106","0","t","t"
"35107","35100","Montego Bay","18.466667000000001","-77.916667000000004","35107","0","t","t"
"35108","35100","Morant Bay","17.883330000000001","-76.420000000000002","35108","0","f","t"
"35109","35100","Port Maria","18.366667","-76.900000000000006","35109","0","t","t"
"35111","35100","Saint Ann's Bay","18.433333000000001","-77.200000000000003","35111","0","t","t"
"35112","35100","Savanna la Mar","18.216667000000001","-78.133332999999993","35112","0","t","t"
"35113","35100","Spanish Town","17.983329999999999","-76.950000000000003","35113","0","f","t"
"35114","35100","Kingston","18","-76.799999999999997","35114","0","t","t"
"35199","35100","Jamaica, port unspecified","18","-76.799999999999997","35199","0","f","t"
"35201","35200","New Providence","24.993639999999999","-77.396828999999997","35201","0","t","t"
"35202","35200","Turk's Island","21.399999999999999","-71.116669999999999","35202","0","f","t"
"35203","35200","Nassau","25.076063999999999","-77.381078000000002","35203","0","t","t"
"35301","35300","Cumingsberg","6.8166669999999998","-58.166666999999997","35301","0","t","t"
"35302","35300","Stabroek","6.8166669999999998","-58.149999999999999","35302","0","f","t"
"35304","35300","Demerara","6.7199999999999998","-58.369999999999997","35304","0","t","t"
"35305","35300","Kingston (Demerera)","6.8166669999999998","-58.170000000000002","35305","0","f","t"
"35401","35400","Mosquito Shore","14.033329999999999","-83.383330000000001","35401","0","f","t"
"35402","35400","Trujillo","15.91667","-86","35402","0","f","t"
"35499","35400","Honduras, port unspecified","15.91667","-86","35499","0","f","t"
"35502","35500","Antigua or Dominica","0","0","35502","0","f","f"
"35503","35500","Barbados and Jamaica","0","0","35503","0","f","f"
"35504","35500","Dominica or Jamaica","0","0","35504","0","f","f"
"35505","35500","Jamaica or St. Kitts","0","0","35505","0","f","f"
"35507","35500","British Leewards","18.216670000000001","-63.049999999999997","35507","0","f","t"
"35599","35500","British Caribbean, colony unspecified","18","-76.799999999999997","35599","0","f","t"
"36101","36100","Fort-Royale","14.6","-61.083329999999997","36101","0","f","t"
"36102","36100","Saint-Pierre","14.73333","-61.166670000000003","36102","0","f","t"
"36201","36200","Basse-Terre","16","-61.716667000000001","36201","0","t","t"
"36202","36200","Pointe-à-Pitre","16.233332999999998","-61.516666999999998","36202","0","t","t"
"36203","36200","Marie-Galante","15.93333","-61.266669999999998","36203","0","f","t"
"36301","36300","Cayenne","4.9333330000000002","-52.333333000000003","36301","0","t","t"
"36302","36300","Oyapock","3.8999999999999999","-51.799999999999997","36302","0","f","t"
"36401","36400","Tortuga","20.046337999999999","-72.786671999999996","36401","0","t","t"
"36404","36400","Cayes (Les)","18.199999999999999","-73.75","36404","0","t","t"
"36405","36400","Cul-de-Sac","19.066666999999999","-72.366667000000007","36405","0","t","t"
